Timestamp,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
2024-03-01 00:00:00,-1.0134767553253827,1.4463105345532101,-1.6431261426163253,-0.648359763999241,2.366312165544316,-0.7442329393586756,0.4755502055458074,-1.386778998029065,-0.27456800010257565,-0.7318260818737978,1.0890864231498705,0.22608139151900133,0.9915656090532325,-0.27562196294219227
2024-03-01 00:05:00,-0.8337593263090575,-2.5644218628970434,-1.5197181992967415,-1.1412088296659466,-1.0095136955278512,1.4960089592946935,-0.7666947686909769,-0.3830040615526916,-1.2179009205799394,-0.042681865241257534,-0.6434331616322411,1.3435905126563579,0.005584159208737583,-0.1325864596101848
2024-03-01 00:10:00,-1.316040815118498,-0.848842133913604,-1.2982146662546175,-0.27606765078449647,1.2718877709110477,-0.21797206085427517,0.12191800737631807,-1.5761488071415053,1.4104750612464454,-0.5134040219623205,0.3524750396009262,-0.8487280206419483,-1.218852062408451,0.11219289742082547
2024-03-01 00:15:00,0.07524911265602394,0.5040042319386743,1.1656133925251422,-0.7820237006309186,-0.5685962614317464,1.230508845920946,-0.5399934462099129,2.040612275502394,-0.8684458771173171,-1.19276151360521,-0.2859616574012948,0.8249360112765751,1.1743339648135636,-1.0146405862795396
2024-03-01 00:20:00,1.5381263336384758,-0.7817150151995881,-0.9172195027533164,1.9328937228582013,0.7360297015726521,-0.09239477027585295,-0.4490638666895849,1.1604669217692811,-1.3411056675130455,-1.0323391822945218,-0.9644881108516015,0.6609368979913048,0.17882630949063444,-0.9198218551208035
2024-03-01 00:25:00,-0.8234474163258401,0.8986088740917624,1.5679726685806559,-1.9821727654477175,0.7443090089857909,0.8527702580297677,-1.0663087390028478,1.1459537091899359,0.1501259758118275,-0.2740296308549963,0.12715838795563666,-1.0110394897575334,1.0412449506591437,-0.2668055709817622
2024-03-01 00:30:00,-0.4384833149491085,-0.0628178810443588,-0.18996231439835,-0.13816102071216493,0.7478709220564688,1.4408047985358168,-0.28724594416835386,-0.0944328399155614,1.4880847970105282,-1.7119192579568672,-0.279742379105167,0.7631919802645902,-1.5342599498688532,-0.6538393733854607
2024-03-01 00:35:00,1.4433839103045678,0.3624178492006337,0.09295696198370261,-1.5525052104538133,-1.8857327800906936,-0.8376181184572098,1.086204742694407,-1.1072759148719156,-0.15672939983388903,0.9990684399160094,-0.08860669708054165,0.5535575269548235,-0.37494712949340575,0.6931560522405403
2024-03-01 00:40:00,0.12937294217537307,-0.8933221015049366,-0.11808408671549694,-0.4781217959164941,2.2485715942793467,0.9062719641943882,-0.13209682977500473,0.0013162828044696172,-1.783839828037106,0.9795943578656957,0.4502447921701741,-0.8300215474942176,0.9257793356091736,-1.3080502299371934
2024-03-01 00:45:00,1.615317880277071,-1.5735344185398326,0.29512615522288305,-0.7387325869415694,0.23445440043892243,-0.14522769577883465,0.7812753969468358,-1.9344421164221308,-1.110962589087758,-0.07160873807998126,-1.0292892261034055,-0.4983753634573011,-1.3366921670438905,-1.0995282379614053
2024-03-01 00:50:00,1.555944171898885,-0.4813503339252825,0.2743143028635207,-0.6618884973421114,-0.03516827620413366,1.063596832074113,0.5447669231726167,-0.4828772922630053,1.3337801811898398,0.6878936320724579,0.38693555353951153,-0.8884705338419631,0.19253334069231562,0.5215950324054375
2024-03-01 00:55:00,1.839376113181021,-2.4093273082371525,0.9705403750935634,-0.4065633993696819,-0.5473699649662572,1.0007871953699599,-0.24610231119561055,-0.39463687230277067,-1.495335462134927,-1.5092793965138727,0.010181881804168035,0.050726034269410296,0.3843406628246582,0.34429640322239524
2024-03-01 01:00:00,1.3825158856189965,0.20044725268137378,-1.0795739514408722,-0.6782544521353655,-0.10162818107656608,-1.0195949523292014,0.9920398475197258,-0.4283555604880493,-0.8697629958935506,0.9920681267164081,-1.763340599880699,-0.16889361378084292,-1.1091738252183714,-0.8439282267046313
2024-03-01 01:05:00,-1.3820979374185176,0.32118855758084985,-0.5002182118768466,0.10923244250410852,1.1984347561593354,-1.877999984939542,1.7272901698137257,0.28060886211363684,0.04256337341231687,0.7545687318026599,0.5607744107967595,-0.23731819374523763,0.20375993468569642,0.1587412067210668
2024-03-01 01:10:00,0.7359856831419412,-0.19214268965928966,-0.6268045176524046,0.559632586121238,-1.422906463340951,0.7599570712669378,-0.5351472383776059,1.6421101843763795,1.3409799071322193,0.5613002697380429,0.9677867704759034,0.22280435341006594,-0.9234492435129523,1.4263571008571756
2024-03-01 01:15:00,1.015812313779048,-0.9452050397742576,-1.5047500017636966,-1.3283128464207705,-0.22723624667097944,1.258310536409993,0.09679387139236752,-0.35926017778202146,-1.381725329909216,0.010259986839995764,0.088282960382116,1.686850113339902,-0.24996838614635514,1.0442668145901803
2024-03-01 01:20:00,-1.4491737996636966,-1.6555806329850697,0.1936983015577281,0.704230384276516,-0.2977044490139248,-0.5451216821205562,-0.7247680037089335,-0.22005548874783182,1.9163329472460575,-1.000419332062313,-0.1854128018869403,-0.641591651789541,-0.10189559050108196,0.4557203757576707
2024-03-01 01:25:00,-0.5239961223235019,-1.355139431163991,2.261448669838029,1.4450394061937517,0.9584389136604238,-1.5172151807985887,-0.23646248312306575,0.05515491791497081,-0.24557584304436575,-0.08000640596717067,0.4185646369254039,-0.5239551430910623,0.5311382605009716,-0.5325133854613665
2024-03-01 01:30:00,-0.9672830770272302,1.1062287777009516,-1.5777765469835607,0.6261590830888903,1.006682330554455,-0.9531353722948536,0.1824210907184016,0.22436246840527208,0.25902021215020204,-0.28576302802810644,1.5634876995555111,-0.521180337323597,-0.00997771303236717,-0.21998773290692078
2024-03-01 01:35:00,-1.2142467137905855,-2.113700970365677,1.419999481470458,-0.14543331727928274,-1.3972542120669553,-0.10462472346718066,-0.10346500100449843,1.450024897206126,0.2342902948686066,-0.6046703263631903,-0.02021376144067919,-0.6966597023356045,-0.6776555651743765,0.25911233694195185
